league_name,season_year,team_canonical,mean_attendance,max_attendance,average_occupancy
2bundesliga,2015,fortunadusseldorf95,25896.88,34688,0.75
2bundesliga,2015,fsvfrankfurt,6550.88,12500,0.52
2bundesliga,2015,karlsruhersc,16018.88,25297,0.63
2bundesliga,2015,msvduisburg,17688.06,28500,0.62
2bundesliga,2015,rbleipzig,29440.88,42559,0.69
2bundesliga,2015,scfreiburg,23317.65,24000,0.97
2bundesliga,2015,scpaderborn07,10969.18,15000,0.73
2bundesliga,2015,spvgggreutherfurth,10267.94,17200,0.60
2bundesliga,2015,svsandhausen,6229.18,10515,0.59
2bundesliga,2015,tsv1860munique,23358.82,54100,0.43
2bundesliga,2015,vflbochum,18003.12,27561,0.65
2bundesliga,2016,1fcheidenheim1846,12458.82,15000,0.83
2bundesliga,2016,1fckaiserslautern,26368.35,45761,0.58
2bundesliga,2016,1fcnuremberg,28834.35,44098,0.65
2bundesliga,2016,1fcunionberlim,20859.29,22012,0.95
2bundesliga,2016,arminiabielefeld,17506.06,25138,0.70
2bundesliga,2016,eintrachtbraunschweigtsv,21430.12,23325,0.92
2bundesliga,2016,fcerzgebirgeaue,8588.24,10000,0.86
2bundesliga,2016,fcstpauli,29401.29,29546,1.00
2bundesliga,2016,fortunadusseldorf95,25977.53,37320,0.70
2bundesliga,2016,hannover96,36705.65,49000,0.75
2bundesliga,2016,karlsruhersc,13855.12,27930,0.50
2bundesliga,2016,sgdynamodresden,28515.06,30530,0.93
2bundesliga,2016,spvgggreutherfurth,9524.88,13205,0.72
2bundesliga,2016,svsandhausen,6731.41,13083,0.51
2bundesliga,2016,tsv1860munique,25900.00,47100,0.55
2bundesliga,2016,vfbstuttgart,50717.47,60449,0.84
2bundesliga,2016,vflbochum,16932.82,27600,0.61
2bundesliga,2016,wurzburgerkickers,11144.59,13080,0.85
2bundesliga,2017,1fcheidenheim1846,11485.29,14850,0.77
2bundesliga,2017,1fckaiserslautern,22620.76,32243,0.70
2bundesliga,2017,1fcnuremberg,30558.29,50000,0.61
2bundesliga,2017,1fcunionberlim,21266.59,22012,0.97
2bundesliga,2017,arminiabielefeld,18001.94,23070,0.78
2bundesliga,2017,eintrachtbraunschweigtsv,20544.71,22700,0.91
2bundesliga,2017,fcerzgebirgeaue,9128.24,16080,0.57
2bundesliga,2017,fcingolstadt04,10239.06,15200,0.67
2bundesliga,2017,fcstpauli,29393.65,29546,0.99
2bundesliga,2017,fortunadusseldorf95,28963.88,54600,0.53
2bundesliga,2017,holsteinkiel,10502.18,11935,0.88
2bundesliga,2017,jahnregensburg,11080.65,15224,0.73
2bundesliga,2017,msvduisburg,16633.41,28000,0.59
2bundesliga,2017,sgdynamodresden,28016.82,30953,0.91
2bundesliga,2017,spvgggreutherfurth,9478.24,13550,0.70
2bundesliga,2017,svdarmstadt98,15964.47,17400,0.92
2bundesliga,2017,svsandhausen,6488.24,12537,0.52
2bundesliga,2017,vflbochum,16737.94,27599,0.61
2bundesliga,2018,1fccolonia,49547.06,50000,0.99
2bundesliga,2018,1fcheidenheim1846,11382.35,15000,0.76
2bundesliga,2018,1fcunionberlim,21230.94,22012,0.96
2bundesliga,2018,arminiabielefeld,19127.35,26515,0.72
2bundesliga,2018,fcerzgebirgeaue,10232.29,16080,0.64
2bundesliga,2018,fcingolstadt04,9028.18,13500,0.67
2bundesliga,2018,fcstpauli,29522.12,29546,1.00
2bundesliga,2018,hamburgersv,48889.12,57000,0.86
2bundesliga,2018,holsteinkiel,9963.24,13274,0.75
2bundesliga,2018,jahnregensburg,11769.41,15210,0.77
2bundesliga,2018,magdeburgo,20224.82,24156,0.84
2bundesliga,2018,msvduisburg,15366.29,26500,0.58
2bundesliga,2018,scpaderborn07,11507.88,15000,0.77
2bundesliga,2018,sgdynamodresden,28434.06,30803,0.92
2bundesliga,2018,spvgggreutherfurth,9976.76,14965,0.67
2bundesliga,2018,svdarmstadt98,13368.65,17400,0.77
2bundesliga,2018,svsandhausen,6938.71,14508,0.48
2bundesliga,2018,vflbochum,17749.76,26600,0.67
2bundesliga,2022,1fcheidenheim1846,11106.35,15000,0.74
2bundesliga,2022,1fckaiserslautern,40489.18,49327,0.82
2bundesliga,2022,1fcnuremberg,30341.00,41204,0.74
2bundesliga,2022,arminiabielefeld,21738.18,26875,0.81
2bundesliga,2022,eintrachtbraunschweigtsv,19308.12,23325,0.83
2bundesliga,2022,fchansarostock,24670.59,26500,0.93
2bundesliga,2022,fcstpauli,29357.18,29546,0.99
2bundesliga,2022,fortunadusseldorf95,29582.53,52200,0.57
2bundesliga,2022,hamburgersv,53469.53,57000,0.94
2bundesliga,2022,hannover96,30952.94,49000,0.63
2bundesliga,2022,holsteinkiel,12312.47,15034,0.82
2bundesliga,2022,jahnregensburg,10755.53,15210,0.71
2bundesliga,2022,karlsruhersc,18839.53,23885,0.79
2bundesliga,2022,magdeburgo,22602.47,27050,0.84
2bundesliga,2022,scpaderborn07,12203.41,15000,0.81
2bundesliga,2022,spvgggreutherfurth,11233.41,16626,0.68
2bundesliga,2022,svdarmstadt98,15685.24,17650,0.89
2bundesliga,2022,svsandhausen,6100.29,12320,0.50
2bundesliga,2023,1fckaiserslautern,43940.53,49327,0.89
2bundesliga,2023,1fcnuremberg,34416.41,50000,0.69
2bundesliga,2023,eintrachtbraunschweigtsv,20691.71,22636,0.91
2bundesliga,2023,fchansarostock,25973.53,27500,0.94
2bundesliga,2023,fcstpauli,29423.82,29546,1.00
2bundesliga,2023,fortunadusseldorf95,39672.24,52000,0.76
2bundesliga,2023,hamburgersv,55959.53,57000,0.98
2bundesliga,2023,hannover96,38288.24,49500,0.77
2bundesliga,2023,herthaberlim,50897.94,69156,0.74
2bundesliga,2023,holsteinkiel,13868.24,15034,0.92
2bundesliga,2023,karlsruhersc,27095.06,34302,0.79
2bundesliga,2023,magdeburgo,25059.65,28350,0.88
2bundesliga,2023,schalke04,61538.18,62278,0.99
2bundesliga,2023,scpaderborn07,13231.94,15000,0.88
2bundesliga,2023,spvgggreutherfurth,12491.06,16126,0.77
2bundesliga,2023,sv07elversberg,8912.76,11150,0.80
2bundesliga,2023,svwehenwiesbaden,9450.65,12100,0.78
2bundesliga,2023,vflosnabruck,15512.29,15741,0.99
2bundesliga,2024,1fccolonia,49929.41,50000,1.00
2bundesliga,2024,1fckaiserslautern,46347.88,49327,0.94
2bundesliga,2024,1fcnuremberg,37408.41,50000,0.75
2bundesliga,2024,eintrachtbraunschweigtsv,21080.12,23605,0.89
2bundesliga,2024,fortunadusseldorf95,41488.29,52000,0.80
2bundesliga,2024,hamburgersv,56324.06,57000,0.99
2bundesliga,2024,hannover96,38300.00,49000,0.78
2bundesliga,2024,herthaberlim,53190.53,71500,0.74
2bundesliga,2024,jahnregensburg,12627.88,15210,0.83
2bundesliga,2024,karlsruhersc,29491.53,32190,0.92
2bundesliga,2024,magdeburgo,25299.53,27863,0.91
2bundesliga,2024,preuenmunster,12253.59,12422,0.99
2bundesliga,2024,schalke04,61638.94,62094,0.99
2bundesliga,2024,scpaderborn07,14123.88,15000,0.94
2bundesliga,2024,spvgggreutherfurth,13070.88,16126,0.81
2bundesliga,2024,ssvulm1846,15795.82,17600,0.90
2bundesliga,2024,sv07elversberg,9489.41,10786,0.88
2bundesliga,2024,svdarmstadt98,17445.41,17810,0.98
bundesliga,1990,1fccolonia,21197.88,54364,0.39
bundesliga,1990,1fckaiserslautern,32132.53,38500,0.83
bundesliga,1990,1fcnuremberg,23336.59,51750,0.45
bundesliga,1990,bayer04leverkusen,13617.65,25800,0.53
bundesliga,1990,bayer05uerdingen,10547.06,23000,0.46
bundesliga,1990,borussiadortmund,35866.00,53000,0.68
bundesliga,1990,borussiamonchengladbach,19290.59,34000,0.57
bundesliga,1990,fcbayernmunique,35832.53,73153,0.49
bundesliga,1990,fcstpauli,18628.29,38200,0.49
bundesliga,1990,fortunadusseldorf95,16588.24,48000,0.35
bundesliga,1990,hamburgersv,23994.12,61000,0.39
bundesliga,1990,herthaberlim,15148.65,38752,0.39
bundesliga,1990,karlsruhersc,18294.12,33000,0.55
bundesliga,1990,sgeintrachtfrankfurt,24647.06,61000,0.40
bundesliga,1990,sgwattenscheid09,13612.06,43200,0.32
bundesliga,1990,vfbstuttgart,28882.35,68000,0.42
bundesliga,1990,vflbochum,18786.24,40051,0.47
bundesliga,1990,werderbremen,20419.65,32875,0.62
bundesliga,1991,1fccolonia,23157.89,47000,0.49
bundesliga,1991,1fckaiserslautern,33702.32,38500,0.88
bundesliga,1991,1fcnuremberg,38052.63,52500,0.72
bundesliga,1991,bayer04leverkusen,15178.95,26000,0.58
bundesliga,1991,borussiadortmund,44241.58,52616,0.84
bundesliga,1991,borussiamonchengladbach,21205.00,34000,0.62
bundesliga,1991,fcbayernmunique,32526.32,65000,0.50
bundesliga,1991,fchansarostock,13563.37,25000,0.54
bundesliga,1991,fortunadusseldorf95,14131.58,40000,0.35
bundesliga,1991,hamburgersv,22553.79,52400,0.43
bundesliga,1991,karlsruhersc,17184.21,28000,0.61
bundesliga,1991,msvduisburg,21286.32,30175,0.71
bundesliga,1991,schalke04,47445.26,70200,0.68
bundesliga,1991,sgdynamodresden,16642.11,30000,0.55
bundesliga,1991,sgeintrachtfrankfurt,29815.79,60500,0.49
bundesliga,1991,sgwattenscheid09,12757.89,40000,0.32
bundesliga,1991,stuttgarterkickers,12659.00,36500,0.35
bundesliga,1991,vfbstuttgart,33605.26,68000,0.49
bundesliga,1991,vflbochum,18653.26,41000,0.45
bundesliga,1991,werderbremen,17365.74,33000,0.53
bundesliga,1992,1fccolonia,29823.53,55000,0.54
bundesliga,1992,1fckaiserslautern,33402.88,38000,0.88
bundesliga,1992,1fcnuremberg,33221.00,50114,0.66
bundesliga,1992,1fcsaarbrucken,23148.94,36000,0.64
bundesliga,1992,bayer04leverkusen,17008.82,26900,0.63
bundesliga,1992,bayer05uerdingen,11564.71,26000,0.44
bundesliga,1992,borussiadortmund,40148.59,43000,0.93
bundesliga,1992,borussiamonchengladbach,23634.65,34500,0.69
bundesliga,1992,fcbayernmunique,46058.82,64000,0.72
bundesliga,1992,hamburgersv,23803.53,60500,0.39
bundesliga,1992,karlsruhersc,20666.47,35000,0.59
bundesliga,1992,schalke04,41723.53,70200,0.59
bundesliga,1992,sgdynamodresden,15655.88,29000,0.54
bundesliga,1992,sgeintrachtfrankfurt,25382.35,59000,0.43
bundesliga,1992,sgwattenscheid09,10841.18,28000,0.39
bundesliga,1992,vfbstuttgart,27841.18,55000,0.51
bundesliga,1992,vflbochum,23377.00,41021,0.57
bundesliga,1992,werderbremen,22389.47,40818,0.55
bundesliga,1993,1fccolonia,31064.71,54100,0.57
bundesliga,1993,1fckaiserslautern,34373.76,40500,0.85
bundesliga,1993,1fcnuremberg,36123.53,50200,0.72
bundesliga,1993,bayer04leverkusen,19111.76,27400,0.70
bundesliga,1993,borussiadortmund,42089.88,42800,0.98
bundesliga,1993,borussiamonchengladbach,27047.06,34500,0.78
bundesliga,1993,fcbayernmunique,47705.88,63000,0.76
bundesliga,1993,hamburgersv,31346.88,60000,0.52
bundesliga,1993,karlsruhersc,22011.76,35000,0.63
bundesliga,1993,msvduisburg,23146.00,31500,0.73
bundesliga,1993,scfreiburg,15000.00,15000,1.00
bundesliga,1993,schalke04,35533.53,65000,0.55
bundesliga,1993,sgdynamodresden,15977.65,25900,0.62
bundesliga,1993,sgeintrachtfrankfurt,31656.47,60360,0.52
bundesliga,1993,sgwattenscheid09,11911.76,32000,0.37
bundesliga,1993,vfbleipzig,11876.47,37000,0.32
bundesliga,1993,vfbstuttgart,28276.47,53700,0.53
bundesliga,1993,werderbremen,24409.82,40800,0.60
bundesliga,1994,1fccolonia,31764.71,55000,0.58
bundesliga,1994,1fckaiserslautern,37180.24,38500,0.97
bundesliga,1994,bayer04leverkusen,22829.41,27800,0.82
bundesliga,1994,bayer05uerdingen,17348.53,34500,0.50
bundesliga,1994,borussiadortmund,42619.41,42800,1.00
bundesliga,1994,borussiamonchengladbach,31403.76,34500,0.91
bundesliga,1994,fcbayernmunique,54176.47,63000,0.86
bundesliga,1994,hamburgersv,30437.47,60200,0.51
bundesliga,1994,karlsruhersc,28832.82,33758,0.85
bundesliga,1994,msvduisburg,21103.29,30128,0.70
bundesliga,1994,scfreiburg,18000.00,18000,1.00
bundesliga,1994,schalke04,39883.24,70925,0.56
bundesliga,1994,sgdynamodresden,16688.41,29253,0.57
bundesliga,1994,sgeintrachtfrankfurt,29917.65,58000,0.52
bundesliga,1994,tsv1860munique,30591.18,64000,0.48
bundesliga,1994,vfbstuttgart,31633.65,53700,0.59
bundesliga,1994,vflbochum,24946.76,38000,0.66
bundesliga,1994,werderbremen,32208.12,40633,0.79
bundesliga,1995,1fccolonia,32882.35,54000,0.61
bundesliga,1995,1fckaiserslautern,36400.00,38500,0.95
bundesliga,1995,bayer04leverkusen,22041.18,26500,0.83
bundesliga,1995,borussiadortmund,43980.53,48800,0.90
bundesliga,1995,borussiamonchengladbach,31172.94,34500,0.90
bundesliga,1995,fcbayernmunique,59352.94,69000,0.86
bundesliga,1995,fchansarostock,26836.18,58492,0.46
bundesliga,1995,fcstpauli,21989.59,51432,0.43
bundesliga,1995,fortunadusseldorf95,25079.41,55850,0.45
bundesliga,1995,hamburgersv,27959.06,57000,0.49
bundesliga,1995,karlsruhersc,26794.12,33800,0.79
bundesliga,1995,kfcuerdingen05,14540.94,34500,0.42
bundesliga,1995,scfreiburg,22500.00,22500,1.00
bundesliga,1995,schalke04,38309.94,70960,0.54
bundesliga,1995,sgeintrachtfrankfurt,29776.47,57300,0.52
bundesliga,1995,tsv1860munique,35511.76,70800,0.50
bundesliga,1995,vfbstuttgart,31189.29,53218,0.59
bundesliga,1995,werderbremen,27881.59,30000,0.93
bundesliga,1996,1fccolonia,31029.41,52000,0.60
bundesliga,1996,arminiabielefeld,21184.94,22512,0.94
bundesliga,1996,bayer04leverkusen,20670.59,22500,0.92
bundesliga,1996,borussiadortmund,53052.94,55000,0.96
bundesliga,1996,borussiamonchengladbach,30094.12,34500,0.87
bundesliga,1996,fcbayernmunique,58058.82,69000,0.84
bundesliga,1996,fchansarostock,19070.59,24200,0.79
bundesliga,1996,fcstpauli,23341.59,45957,0.51
bundesliga,1996,fortunadusseldorf95,21147.06,52000,0.41
bundesliga,1996,hamburgersv,29745.82,57590,0.52
bundesliga,1996,karlsruhersc,26912.88,33515,0.80
bundesliga,1996,msvduisburg,19240.35,30128,0.64
bundesliga,1996,scfreiburg,22376.47,22500,0.99
bundesliga,1996,schalke04,39540.06,71021,0.56
bundesliga,1996,tsv1860munique,38794.12,69000,0.56
bundesliga,1996,vfbstuttgart,42352.94,53000,0.80
bundesliga,1996,vflbochum,28466.06,36344,0.78
bundesliga,1996,werderbremen,30553.18,36200,0.84
bundesliga,1997,1fccolonia,29823.53,47000,0.63
bundesliga,1997,1fckaiserslautern,38000.00,38000,1.00
bundesliga,1997,arminiabielefeld,21459.82,22512,0.95
bundesliga,1997,bayer04leverkusen,22252.94,22500,0.99
bundesliga,1997,borussiadortmund,54264.71,55000,0.99
bundesliga,1997,borussiamonchengladbach,27435.29,34500,0.80
bundesliga,1997,fcbayernmunique,54529.41,69000,0.79
bundesliga,1997,fchansarostock,18841.18,24800,0.76
bundesliga,1997,hamburgersv,33105.82,58000,0.57
bundesliga,1997,herthaberlim,52895.18,76000,0.70
bundesliga,1997,karlsruhersc,26768.53,33600,0.80
bundesliga,1997,msvduisburg,16928.59,30128,0.56
bundesliga,1997,schalke04,50285.00,71017,0.71
bundesliga,1997,tsv1860munique,33623.53,69900,0.48
bundesliga,1997,vfbstuttgart,39582.35,53000,0.75
bundesliga,1997,vflbochum,26697.94,31500,0.85
bundesliga,1997,vflwolfsburg,17023.41,21600,0.79
bundesliga,1997,werderbremen,30213.24,35883,0.84
bundesliga,1998,1fckaiserslautern,41057.82,41500,0.99
bundesliga,1998,1fcnuremberg,36029.41,44500,0.81
bundesliga,1998,bayer04leverkusen,22435.29,22500,1.00
bundesliga,1998,borussiadortmund,65470.59,68600,0.95
bundesliga,1998,borussiamonchengladbach,26082.35,34500,0.76
bundesliga,1998,fcbayernmunique,56235.29,69000,0.82
bundesliga,1998,fchansarostock,15952.94,24500,0.65
bundesliga,1998,hamburgersv,24367.35,29052,0.84
bundesliga,1998,herthaberlim,52461.47,76000,0.69
bundesliga,1998,msvduisburg,17376.35,29000,0.60
bundesliga,1998,scfreiburg,22411.76,22500,1.00
bundesliga,1998,schalke04,43555.12,62109,0.70
bundesliga,1998,sgeintrachtfrankfurt,32447.06,58300,0.56
bundesliga,1998,tsv1860munique,32476.47,69000,0.47
bundesliga,1998,vfbstuttgart,30676.47,53000,0.58
bundesliga,1998,vflbochum,23739.24,33063,0.72
bundesliga,1998,vflwolfsburg,16694.94,21600,0.77
bundesliga,1998,werderbremen,29785.76,36000,0.83
bundesliga,1999,1fckaiserslautern,40223.24,41500,0.97
bundesliga,1999,arminiabielefeld,19448.29,26600,0.73
bundesliga,1999,bayer04leverkusen,22470.59,22500,1.00
bundesliga,1999,borussiadortmund,64629.41,68600,0.94
bundesliga,1999,fcbayernmunique,52588.24,69000,0.76
bundesliga,1999,fchansarostock,16182.35,24500,0.66
bundesliga,1999,hamburgersv,41313.65,53250,0.78
bundesliga,1999,herthaberlim,47334.29,75000,0.63
bundesliga,1999,msvduisburg,14973.65,30112,0.50
bundesliga,1999,scfreiburg,23852.94,24000,0.99
bundesliga,1999,schalke04,40517.82,62109,0.65
bundesliga,1999,sgeintrachtfrankfurt,35867.35,59500,0.60
bundesliga,1999,spvggunterhaching,9611.76,11300,0.85
bundesliga,1999,ssvulm1846,22387.82,23500,0.95
bundesliga,1999,tsv1860munique,32670.59,69000,0.47
bundesliga,1999,vfbstuttgart,28764.71,46500,0.62
bundesliga,1999,vflwolfsburg,17138.06,20400,0.84
bundesliga,1999,werderbremen,30180.53,36000,0.84
bundesliga,2000,1fccolonia,34838.82,42000,0.83
bundesliga,2000,1fckaiserslautern,39314.88,41500,0.95
bundesliga,2000,bayer04leverkusen,22411.76,22500,1.00
bundesliga,2000,borussiadortmund,63729.41,68600,0.93
bundesliga,2000,fcbayernmunique,49705.88,69000,0.72
bundesliga,2000,fcenergiecottbus,16455.41,20500,0.80
bundesliga,2000,fchansarostock,15041.18,22000,0.68
bundesliga,2000,hamburgersv,43011.18,55280,0.78
bundesliga,2000,herthaberlim,40337.71,57169,0.71
bundesliga,2000,scfreiburg,23941.18,24000,1.00
bundesliga,2000,schalke04,46599.00,65000,0.72
bundesliga,2000,sgeintrachtfrankfurt,29147.06,57000,0.51
bundesliga,2000,spvggunterhaching,10741.53,15300,0.70
bundesliga,2000,tsv1860munique,27982.35,69000,0.41
bundesliga,2000,vfbstuttgart,26305.88,51200,0.51
bundesliga,2000,vflbochum,19588.29,32645,0.60
bundesliga,2000,vflwolfsburg,15500.71,20400,0.76
bundesliga,2000,werderbremen,30304.18,36000,0.84
bundesliga,2001,1fccolonia,31137.41,42000,0.74
bundesliga,2001,1fckaiserslautern,38506.59,40600,0.95
bundesliga,2001,1fcnuremberg,30671.29,44696,0.69
bundesliga,2001,bayer04leverkusen,22382.35,22500,0.99
bundesliga,2001,borussiadortmund,65705.88,68600,0.96
bundesliga,2001,borussiamonchengladbach,30230.94,34500,0.88
bundesliga,2001,fcbayernmunique,53176.47,68000,0.78
bundesliga,2001,fcenergiecottbus,16636.00,20100,0.83
bundesliga,2001,fchansarostock,18466.71,29500,0.63
bundesliga,2001,fcstpauli,22142.88,54130,0.41
bundesliga,2001,hamburgersv,44439.47,55360,0.80
bundesliga,2001,herthaberlim,36832.71,55000,0.67
bundesliga,2001,scfreiburg,23882.35,24000,1.00
bundesliga,2001,schalke04,60435.24,60683,1.00
bundesliga,2001,tsv1860munique,26423.53,69000,0.38
bundesliga,2001,vfbstuttgart,27988.24,54300,0.52
bundesliga,2001,vflwolfsburg,14200.00,20400,0.70
bundesliga,2001,werderbremen,30193.06,35800,0.84
bundesliga,2002,1fckaiserslautern,36205.88,40232,0.90
bundesliga,2002,1fcnuremberg,28247.47,44767,0.63
bundesliga,2002,arminiabielefeld,23267.18,26601,0.87
bundesliga,2002,bayer04leverkusen,22500.00,22500,1.00
bundesliga,2002,borussiadortmund,67858.82,68600,0.99
bundesliga,2002,borussiamonchengladbach,29000.00,34500,0.84
bundesliga,2002,fcbayernmunique,52470.59,69000,0.76
bundesliga,2002,fcenergiecottbus,13158.76,18250,0.72
bundesliga,2002,fchansarostock,19870.59,30000,0.66
bundesliga,2002,hamburgersv,45538.00,55516,0.82
bundesliga,2002,hannover96,36498.71,48696,0.75
bundesliga,2002,herthaberlim,42135.06,59200,0.71
bundesliga,2002,schalke04,60646.53,61673,0.98
bundesliga,2002,tsv1860munique,26547.06,64000,0.41
bundesliga,2002,vfbstuttgart,34570.59,54300,0.64
bundesliga,2002,vflbochum,24753.71,32645,0.76
bundesliga,2002,vflwolfsburg,19411.71,30000,0.65
bundesliga,2002,werderbremen,32452.06,40200,0.81
bundesliga,2003,1fccolonia,40164.18,50997,0.79
bundesliga,2003,1fckaiserslautern,38615.00,47315,0.82
bundesliga,2003,bayer04leverkusen,22500.00,22500,1.00
bundesliga,2003,borussiadortmund,79647.06,83000,0.96
bundesliga,2003,borussiamonchengladbach,32276.47,34500,0.94
bundesliga,2003,fcbayernmunique,55235.29,69000,0.80
bundesliga,2003,fchansarostock,22323.53,29000,0.77
bundesliga,2003,hamburgersv,48168.06,55500,0.87
bundesliga,2003,hannover96,23479.00,28000,0.84
bundesliga,2003,herthaberlim,40508.53,60800,0.67
bundesliga,2003,scfreiburg,23794.12,24000,0.99
bundesliga,2003,schalke04,61182.24,61673,0.99
bundesliga,2003,sgeintrachtfrankfurt,26566.94,37500,0.71
bundesliga,2003,tsv1860munique,28202.94,69250,0.41
bundesliga,2003,vfbstuttgart,43587.53,54088,0.81
bundesliga,2003,vflbochum,27194.59,32645,0.83
bundesliga,2003,vflwolfsburg,23044.24,30000,0.77
bundesliga,2003,werderbremen,37758.71,43000,0.88
bundesliga,2004,1fckaiserslautern,35627.24,46615,0.76
bundesliga,2004,1fcnuremberg,30263.06,44650,0.68
bundesliga,2004,1fsvmainz05,20158.82,20300,0.99
bundesliga,2004,arminiabielefeld,22328.06,26601,0.84
bundesliga,2004,bayer04leverkusen,22500.00,22500,1.00
bundesliga,2004,borussiadortmund,77235.29,83000,0.93
bundesliga,2004,borussiamonchengladbach,49168.41,53466,0.92
bundesliga,2004,fcbayernmunique,53294.12,63000,0.85
bundesliga,2004,fchansarostock,19811.76,29000,0.68
bundesliga,2004,hamburgersv,48927.59,55800,0.88
bundesliga,2004,hannover96,35986.94,49854,0.72
bundesliga,2004,herthaberlim,48436.06,74220,0.65
bundesliga,2004,scfreiburg,22629.41,24000,0.94
bundesliga,2004,schalke04,61409.53,61673,1.00
bundesliga,2004,vfbstuttgart,41997.94,48600,0.86
bundesliga,2004,vflbochum,26372.88,32645,0.81
bundesliga,2004,vflwolfsburg,24041.35,30000,0.80
bundesliga,2004,werderbremen,39851.65,42109,0.95
bundesliga,2005,1fccolonia,48529.41,50000,0.97
bundesliga,2005,1fckaiserslautern,32880.88,50754,0.65
bundesliga,2005,1fcnuremberg,32605.88,47250,0.69
bundesliga,2005,1fsvmainz05,20170.59,20300,0.99
bundesliga,2005,arminiabielefeld,21951.47,26601,0.83
bundesliga,2005,bayer04leverkusen,22117.65,22500,0.98
bundesliga,2005,borussiadortmund,72642.82,81264,0.89
bundesliga,2005,borussiamonchengladbach,47463.71,54019,0.88
bundesliga,2005,fcbayernmunique,67588.24,69000,0.98
bundesliga,2005,hamburgersv,52630.18,57000,0.92
bundesliga,2005,hannover96,38418.65,49000,0.78
bundesliga,2005,herthaberlim,46991.59,74218,0.63
bundesliga,2005,msvduisburg,25192.24,31602,0.80
bundesliga,2005,schalke04,61243.00,61524,1.00
bundesliga,2005,sgeintrachtfrankfurt,41891.82,50000,0.84
bundesliga,2005,vfbstuttgart,39217.65,56700,0.69
bundesliga,2005,vflwolfsburg,22081.71,30000,0.74
bundesliga,2005,werderbremen,39451.41,42500,0.93
bundesliga,2006,1fcnuremberg,41538.18,47000,0.88
bundesliga,2006,1fsvmainz05,20229.41,20300,1.00
bundesliga,2006,alemanniaaachen,20694.41,21300,0.97
bundesliga,2006,arminiabielefeld,22988.82,26601,0.86
bundesliga,2006,bayer04leverkusen,22411.76,22500,1.00
bundesliga,2006,borussiadortmund,72782.06,80708,0.90
bundesliga,2006,borussiamonchengladbach,47454.88,54019,0.88
bundesliga,2006,fcbayernmunique,68647.06,69000,0.99
bundesliga,2006,fcenergiecottbus,16236.59,22450,0.72
bundesliga,2006,hamburgersv,55866.94,57000,0.98
bundesliga,2006,hannover96,38662.94,49000,0.79
bundesliga,2006,herthaberlim,48406.59,74220,0.65
bundesliga,2006,schalke04,61373.24,61482,1.00
bundesliga,2006,sgeintrachtfrankfurt,47420.59,51500,0.92
bundesliga,2006,vfbstuttgart,46141.18,57400,0.80
bundesliga,2006,vflbochum,24924.88,31328,0.80
bundesliga,2006,vflwolfsburg,22258.71,30000,0.74
bundesliga,2006,werderbremen,40985.24,42100,0.97
bundesliga,2007,1fcnuremberg,43482.88,47000,0.93
bundesliga,2007,arminiabielefeld,21570.59,27400,0.79
bundesliga,2007,bayer04leverkusen,22470.59,22500,1.00
bundesliga,2007,borussiadortmund,72880.53,80708,0.90
bundesliga,2007,fcbayernmunique,69000.00,69000,1.00
